닉네임,날짜,내용,종목
zI존도적,2024-12-27T16:01:27+09:00,오늘 등산했네? ㅋㅋㅋㅋㅋㅋ,379800
대애대박,2024-12-27T15:22:34+09:00,한번 털고갑니다~~,379800
개갑부가즈아,2024-12-27T12:32:59+09:00,환율 상관 없는 상품인가요? 아니면 환율 때문에 오른건가요?,379800
군침이싸악도누,2024-12-27T12:14:07+09:00,미장 대폭락이 언제 올까요. 지금 거품 많다고 말들이 많은데,379800
고점저점판독기,2024-12-27T11:37:59+09:00,진짜 좋긴한데.. 환율만 보면 이게 맞나싶기도 하고 무섭다 무서워..,379800
AnduinWrynn,2024-12-27T11:34:50+09:00,올해 이미 2천 한도 다써서 내년까지 강제 존버였는데 내년에도 다못팔게 생겼네요,379800
깨깨교주,2024-12-27T11:16:12+09:00,환율이 오르니 같이오르네 ㅎㅎ,379800
매디컬,2024-12-27T11:15:51+09:00,ai주 타야 돼서 뺐는데 고민되잖아,379800
남한강청새치,2024-12-27T11:11:00+09:00,뭔데 이제 나 무서워 뭐야,379800
땡칠이,2024-12-27T10:52:55+09:00,달러 1600간다 숑간다,379800
게으름만세,2024-12-27T09:39:41+09:00,산타 아직 퇴근 안 함🥲,379800
항상불안한주린이,2024-12-27T09:06:48+09:00,환율 떨어질때 엄청 떨어지겠네,379800
날개만없다뿐이지,2024-12-27T09:04:48+09:00,돈복사기 성능 오졌다;;,379800
제디와,2024-12-27T08:49:44+09:00,환율 1470원,379800
이거와이러노,2024-12-26T22:31:14+09:00,공부차원으로 여기저기 해보려구여,379800
항상감사하자,2024-12-26T20:17:59+09:00,진작에 여기다만 꾸준히 투자했어야했다..,379800
엔트는뚠뚠,2024-12-26T19:10:10+09:00,?,379800
땡칠이,2024-12-26T18:36:50+09:00,환율 너무올라서 떨어질때까지 이걸로 버틴다,379800
가보자이이잇,2024-12-26T18:25:37+09:00,이 etf도 환율 오른만큼 같이 오르나요?,379800
스폐셜h,2024-12-26T15:16:49+09:00,이거 환율 때문에 그런거죠???,379800
모리니30남,2024-12-26T13:55:32+09:00,국장 손절 후 탑승 하...,379800
제디와,2024-12-26T12:43:06+09:00,환율올라서 돈벌긴했는데 이게 맞나 싶기도하고..,379800
난확실히애기가맞음,2024-12-26T11:43:24+09:00,ㅠㅠ!,379800
사랑해요캐쉬,2024-12-26T11:18:27+09:00,"크으~
역시나 현명하고 배부르게 해주는 곳!!
말일쯤 2만 넘을거라고 봤지만 벌써. . . ^^
딴 잡주 어정쩡한 거 살려보겠다고 물타기해서
여기에 집중을 못하고 있네요. . .
환율 땜에 쭈욱 올라가는거죠?",379800
모리니30남,2024-12-26T11:11:45+09:00,국장에서 개물려서 지금이라도 와봅니다...,379800
금호강수달,2024-12-26T10:55:38+09:00,왜이리 올랐나 했더니 달러가 ㅋㅋ...,379800
주식물린삐약,2024-12-26T10:54:57+09:00,돈이 읎당,379800
Cael,2024-12-26T10:40:34+09:00,분할매도!,379800
김1민석,2024-12-26T10:33:37+09:00,응?,379800
서학개매,2024-12-26T10:32:19+09:00,가즈아,379800
은행이자보다만먹자,2024-12-26T10:27:47+09:00,믿고 있어다구,379800
노랑아빠,2024-12-26T10:27:26+09:00,크~,379800
아나테마,2024-12-26T09:46:24+09:00,퇴직금복사기,379800
발베니12더블,2024-12-26T09:45:29+09:00,월급타고 적금처럼 넣는 슨피오백!!,379800
송파크,2024-12-26T09:37:09+09:00,헐 돈복사기,379800
날개만없다뿐이지,2024-12-26T09:26:40+09:00,돈복사기 풀가동!!,379800
마지막마술사,2024-12-26T09:12:31+09:00,2년 더 같이 가자~~,379800
가보자구구구우,2024-12-26T09:08:04+09:00,예??,379800
커피값만벌게요,2024-12-26T09:02:20+09:00,예?,379800
곱버스니니,2024-12-26T09:01:26+09:00,무친!!!!,379800
알빠노키아,2024-12-25T22:28:01+09:00,"4000만원으로 늘어나는 거
언제부터 적용인지 아시는 분 계실까요?",379800
봉봉로로,2024-12-25T20:59:49+09:00,"이거 내년에 isa 계좌 2천 바로 초장에 박는게 이득?
지금 2천중에 1천만 사놨는데 나머지 1천 저번에 삿어아했는데 고민하다 놓침ㅜㅠ",379800
행운아들어와라,2024-12-25T15:32:28+09:00,RISE 실부담금 싸서 몇 주 안 넣었었는데 알아보니 이게 실부담금 더 작고 수익률도 높던데 갈아타는게 낫겠죠?..,379800
늙은팬더,2024-12-25T12:25:12+09:00,"쓸 곳이 있어서 매도했는데 ㅠㅠ
간밤에 폭등했더라구요..
새해부터 다시 모아갑니다~~!!!
모두들 연말 잘 보내시고, 성투하세요~~",379800
제디와,2024-12-25T02:31:07+09:00,환율 ㅎㄷㄷ,379800
예민혀,2024-12-24T17:21:21+09:00,좀씩 다시 모아가요 !,379800
노랑아빠,2024-12-24T15:07:56+09:00,연저펀에 7주 추매,379800
사랑해요캐쉬,2024-12-24T14:35:58+09:00,"즐거운 성탄절 되세요.
슨피는 진리입니다.
연말에 좋은 소식 기다려 봅니다^^",379800
애쓰던마틴,2024-12-23T22:57:04+09:00,"대부분의 경우, 12월 24일에는 소폭의 상승세를 보였으나, 2018년, 2022년에는 하락을 기록했습니다.
참고: 12월 24일이 주말인 경우, 해당 연도의 마지막 거래일을 기준으로 했습니다


더 많은 글은 블로그에",379800
TRTR,2024-12-23T15:38:19+09:00,회복력 무엇?,379800
노랑아빠,2024-12-23T15:19:46+09:00,"내일..!
월
급
날

추매 가즈아!!!",379800
주린이본전찾고싶어요,2024-12-23T13:36:00+09:00,이거는 배당일때 주가가 늘어나는 건가요?,379800
사랑해요캐쉬,2024-12-23T12:17:22+09:00,"연말엔 2만으로 따시게 해주길.
퇴직금 나오면 담으러 다시 올거임.",379800
로도코코스,2024-12-23T09:53:22+09:00,"🔍국내 S&P500 ETF 통합 총정리!
💰환노출 vs 환헤지
📈특별한 전략 상품: 커버드콜, 동일가중, 선물 ETF, 레버리지
📊수수료, 순자산, 배당 전략까지 한눈에 비교!
👉https://rhodococcus.tistory.com/88",379800
은행이자보다만먹자,2024-12-23T09:19:35+09:00,영차영차,379800
돈은옳다,2024-12-22T22:16:27+09:00,바로바로 적용되는거져 9시부터 3시반?? 나 이거 매달 모으는데 빨리 팔고 탈한국하고시퍼,379800
송파크,2024-12-21T09:07:26+09:00,"밤에 에센피가 올랐네요.
월요일에 최소 1~2% 상승가겠네요",379800
발베니12더블,2024-12-21T06:05:17+09:00,따땃 하겠네요....,379800
zI존도적,2024-12-21T01:44:48+09:00,훗 월요일이 기대되는군,379800
가보자구구구우,2024-12-20T13:59:40+09:00,"5일선에
걸칫넹",379800
송파크,2024-12-20T11:31:40+09:00,적정가격 19900원,379800
와장창주주,2024-12-20T09:39:19+09:00,"휴우 현생이 바쁘니 걍 이거랑 비토만 박아두고 살아야거따
매달 한두개씩은 추매하는디
다시 기계적 매수로 덜려야겠어유",379800
사랑해요캐쉬,2024-12-20T09:35:25+09:00,"아 지금 딱 좋을 거같은데
총알이 묶였. . . .
아. . . 담고싶다 담고싶다. . .
이거 사는 거 아니에요~~
그냥 담는 거에요~~^^",379800
봉화하나로,2024-12-19T19:19:45+09:00,"분배금이 tr이긴 한데
그 리턴되는 분배금은 얼마인지요?
어디에도 안나오네",379800
주린니에오,2024-12-19T14:56:36+09:00,"주린이라서그런데
이거하고
코덱스랑 무슨차이에요?",379800
잉이잉링,2024-12-19T14:42:04+09:00,군대에서 소소하게 모으고 있슴다...,379800
제디와,2024-12-19T12:00:37+09:00,다행이 일본은 금리동결이네요,379800
열심히살자요,2024-12-19T12:00:28+09:00,모으자,379800
뜨끈한순대국밥,2024-12-19T09:28:20+09:00,드가자~,379800
대한민이,2024-12-19T09:08:38+09:00,환율이 올라서 1%정도 덜 떨어지는것 같습니다,379800
떡판다,2024-12-19T09:03:38+09:00,마3 정도면 뭐 냅두면 올라가겠지 ㅠ,379800
제디와,2024-12-19T08:59:27+09:00,아깝네 분위기 좋았는데,379800
대한민이,2024-12-19T06:40:13+09:00,"오늘 장 시작에 1.9 근처까지 갑니다
네마녀가 내일이지만 잘 배분하시고
모두 추매 준비하세요",379800
발베니12더블,2024-12-18T11:01:59+09:00,야금야금 추가요!!,379800
사랑해요캐쉬,2024-12-18T11:01:06+09:00,오늘도 구매해봄 ㅋ,379800
사랑해요캐쉬,2024-12-17T16:12:27+09:00,"크으~
늘 오늘이 저점임.
여유 있으면 그냥 묻지도 따지지도 말고
더 넣고싶다.",379800
십억가장,2024-12-17T13:35:10+09:00,이건 세금 얼마나 나오나요? 비슷한 추종 종목 미장이 나을까요? 이게 나을까요??,379800
hoonnyy,2024-12-16T15:41:18+09:00,"이걸 일반계좌에서 사면 크게 불리한점이 있을까요
미장도 250공제에 22프로 과세.
일반계좌로 하면 판매액에 15.4 그리고 건보료 추가하면 총 23프로 정도로 알고있고.
사실상 크게 차이도 없고.
연금저축계좌도 55세 이후 그것도 인출한도가 있고

지금 사실상 은퇴했고 다른소득 전혀없으니 금융소득종합과세에 걸릴일도 사실상 없고.
2억좀 넘는돈이 목돈으로 있는데 이걸로 일반계좌 사용해서 매매해도 괜찮을까요

미장도 조금하는데 환차익 환손실 신경쓰는것도 그렇고 국내상장해외etf가 종류도 많고해서 더 끌리거든요.",379800
노랑아빠,2024-12-16T12:39:20+09:00,"딸내미 용돈 받은거..
연저펀에 매수
19750 /19주",379800
봉봉로로,2024-12-16T12:39:02+09:00,이거 추매 언제하나,379800
군침이싸악도누,2024-12-16T00:58:23+09:00,매도금 토스에 옮기면서 잘못해서 청약통장으로 넣어버렸네^^ 야무지네 그냥,379800
가보자구구구우,2024-12-14T19:26:58+09:00,나뚜믄 오른다..,379800
Cael,2024-12-13T13:10:05+09:00,일부만 덜어내기. 환율 무섭네요,379800
게으름만세,2024-12-12T11:40:06+09:00,내 무습다,379800
Estre,2024-12-12T11:23:02+09:00,또올라? 내돈 무한되는거 아니야??,379800
JamylSarum,2024-12-12T10:56:56+09:00,나의 퇴직금을 불려주는 아이,379800
테슬리로부자되기,2024-12-12T10:12:51+09:00,소소하게..,379800
미국중소기업전도사,2024-12-12T07:40:45+09:00,"2021년 7월 ISA 서민형 계좌를 사회초년생때 가입했습니다.

3년 의무기간을 채우고 어제 ISA계좌를 해지했습니다.

지난 3년 ISA계좌 총 수익은 11,891,185원이었습니다. 수익률은 3년동안 33.13프로 였습니다. 여기어 비과세 400만원 혜택이면 상당히 괜찮다고 생각합니다.

KODEX미국에센피500은 총 210주 보유하였었고 매달 적립매수 했습니다.

아래 자세한 해지후기를 적었습니다.
많은 도움이 되시길 바랍니다!!",379800
노랑아빠,2024-12-12T07:29:38+09:00,너두 기대된다 스닥이와 함께 ~^^,379800
김슨피,2024-12-17T09:30:15+09:00,형들아 여기 몇일이상넣어놔야 이득이야?,449170
먕먕코,2025-01-08T12:37:03+09:00,추매,381170
불타는금요일,2025-01-08T11:22:01+09:00,빅테크 가자,381170
파천일검,2025-01-07T07:55:51+09:00,쏴리질러 오늘 폭등,381170
됴리뿅,2025-01-06T09:08:05+09:00,냠,381170
마이다스오,2025-01-04T23:41:27+09:00,장기적으로 넣어둘만 한가요,381170
고라니월드,2025-01-04T23:23:30+09:00,Ace는 월배당이라서 가격이 Tiger나 Sol보다 덜 오를 것 같은데 인컴투자 안해도 상관 없으면 Ace 사는건 불리할까용?,381170
유앙아바,2025-01-04T23:15:44+09:00,"ace와는 취향차이
Tiger랑 sol은 T모바일/어도비만 다르고 나머지 구성은 동일
보수측면에서 sol이 좀더 낫습니다
실제 수익률도 sol이 미세하게 높구요
근데 거래대금이랑 거래량이 심하게 차이나네요


Ace는 동일비중이라 그부분에서 메리트가 있는듯",381170
디시젼,2025-01-04T12:33:23+09:00,지금이 제일 싸다 올라가자,381170
사림프,2025-01-03T19:59:26+09:00,AMD 드디어 빠졌네,381170
과니방구,2025-01-03T14:04:06+09:00,아오 매수해여하는데 매도해버림 ㅜ,381170
동현이날,2025-01-03T10:52:23+09:00,보수를 생각하면 sol미국테크탑10 으로 가야하나요?,381170
됴리뿅,2025-01-03T09:25:04+09:00,1차,381170
Jhiee,2025-01-01T23:08:22+09:00,"하자마자 마이너스
내일 또 마이너스 예정
하아 ㅠ",381170
환상감자,2024-12-27T21:58:59+09:00,"TIGER 미국테크TOP10 INDXX ETF는 미국의 대표적인 기술주 10개 종목에 투자하는 ETF로,
미국 기술 업종의 10개기업에 집중 투자하며,

12월 23일기준 YTD 71%의 수익률을 기록하는 놀라운 etf입니다.

- 2021년 4월 9일 상장
- 추종지수: INDXX 미국 테크 TOP10 지수
- 운용보수: 0.49%지만, 실부담비용률은 0.6485%입니다.

구성 종목(2024-12-27기준)
애플 20.1%
엔비디아 17%
마이크로소프트17%
알파벳 12.38%
아마존 11.09%
메타 7.86%
테슬라 6.65%
브로드컴 5.64%
넷플릭스 1.98%
티모바일 0.55%

개별 기술주에 투자하는 번거로움 없이,
단일 ETF로 미국 기술주의 주요 기업에 분산 투자할 수 있습니다.

자매품 TIGER 미국테크TOP10 INDXX (H)도 있습니다. (환헷지상품)

물론 단점도 있습니다.
10개 종목에 집중 투자하는 구조로, 특정 기업의 부진이 ETF 전체 성과에 큰 영향을 줄 수 있습니다.
AI나 테크주에 집중투자되어있다보니, 추세가 바뀔때, 손실 가능성이 높아질 수 있습니다.
배당금이 없고, 자본성장에 중점을 두기 때문에 인컴 투자를 선호하는 분들에게는 적합하지 않을 수 있습니다.",381170
주식염소,2024-12-27T11:52:09+09:00,"이 하나에 거의 몰빵한 보람이 있네요.
킵고잉 하겠습니다.",381170
하이여여염,2024-12-27T11:39:17+09:00,이 종목도 환율 영향을 받나요 ??,381170
바닥주알려드림,2024-12-27T09:59:05+09:00,쩝,381170
매일풍요,2024-12-27T08:35:32+09:00,2년 이상 장투하면서 가장 믿음 가는 종목.,381170
Tothemoon1,2024-12-24T19:14:07+09:00,낼 전고 찍겟네,381170
Tothemoon1,2024-12-24T09:22:58+09:00,조용히 올라가자,381170
따스한밥,2024-12-20T16:21:15+09:00,👋,381170
프로삘7,2024-12-20T15:35:23+09:00,"괴리율 -0.56이야 좁혀야 되지 않음?
오늘 새벽에 구성 종목중 비중 적은것
3종목 이외 7종목 올랐는데 주가가
왜 이래?",381170
성공의어머니는투자,2024-12-19T09:10:41+09:00,"이야 환율이 장난없네
푹 떨어져도 환율이 좀 방어해주는군",381170
Tothemoon1,2024-12-19T09:04:37+09:00,사즈아,381170
김다민,2024-12-18T09:22:51+09:00,적금보단 이거지,381170
김쫄깃,2024-12-17T17:07:53+09:00,"자녀계좌도 투자를 해주고 있습니다.
10살과 4살이라 ISA를 만들수 없고..
연저펀을 하기엔 너무 기간이 기네요.
그래서 토스로 해주고 있습니다.

TIGER 빅테크 처럼
미국 직투 ETF중 빅테크 TOP10은 없을까요?",381170
유라아빠,2024-12-17T09:42:12+09:00,엔비 비중좀 줄이고 브로드컴 비중좀 늘려라,381170
유비빔비빔,2024-12-17T09:28:32+09:00,굿,381170
리치데디,2024-12-17T09:14:47+09:00,10년에 3배는 더 오를거라고 기대한다,381170
로도코코스,2024-12-16T09:34:41+09:00,"✨ TIGER, ACE, SOL, KODEX! 인기 빅테크 ETF 비교
💼 TIGER & SOL: 거의 같은 구성!
📦 ACE: 아마존·구글 비중이 더 높아 차별화!
🎮 KODEX: NVIDIA 중심 AI 테마에 특화!
👉 https://rhodococcus.tistory.com/33",381170
눈으로지은집,2024-12-15T18:31:17+09:00,"올초 주위에 이거 추천했었는데 7, 8월에 다들 포기함.
평등하게 같은 시드, 같은 비용 갖고 있어도 돈을 불리는 것은 사람마다 차이가 있다는 것을 깨닮음.
결과적 평등은 옳지 않다는 것을 새삼 느끼게 됨.",381170
Tothemoon1,2024-12-13T16:30:25+09:00,마구마구 올라라 화이팅,381170
스뻑애플,2024-12-13T11:06:01+09:00,"지금이 가장 쌀 때.


열심히 모아서
10년 후에 신랑이랑 써야지🤗
무지성매수❤️",381170
유비빔비빔,2024-12-13T09:58:52+09:00,ㄱㅇㅂ,381170
궁귬이,2024-12-12T09:55:37+09:00,아직 잘 가고 있네 내버려둬야지,381170
하루한알씩,2025-01-06T15:20:29+09:00,이거 계속 가도 되나요,273130
유기농아펠바이퍼,2025-01-06T12:55:15+09:00,이거 1월 배당락 언제인가요?,381180
장기투자자담이,2024-12-26T13:33:42+09:00,"팔란티어 소액 투자를 위한 매도
짧지만 고마웠다",381180
나는호구입니,2024-12-24T09:35:01+09:00,"나스닥 근황입니다. S&P나 QQQ같은 지수추종도 좋지만, 고성장 밸류 기업들 저점매수 타이밍인 것 같습니다.

https://blog.naver.com/cheshirejoon/223703840367",381180
